,tienda_id,empleados,publicidad,ubicacion,ventas
8446,10,26.0,9776.0,2,61903.0
8447,39,2.0,4435.0,3,21103.0
8448,24,14.0,6857.0,3,36683.0
8449,17,15.0,3665.0,1,33089.0
8450,6,20.0,8197.0,3,42543.0
8451,19,2.0,6695.0,2,20301.0
8452,5,4.0,2825.0,2,21281.0
8453,32,19.0,1090.0,1,39438.0
8454,10,9.0,5377.0,1,25643.0
8455,9,7.0,5994.0,1,17759.0
8456,27,13.0,6525.0,2,44053.0
8457,13,27.0,3444.0,3,37128.0
8458,19,12.0,3712.0,2,56711.0
8461,38,15.0,1737.0,1,42275.0
8462,4,14.0,3574.0,3,25130.0
8463,24,24.0,5656.0,3,40057.0
8464,35,9.0,5627.0,3,30531.0
8465,3,13.0,3651.0,3,25990.0
8466,4,23.0,5544.0,2,55063.0
8467,37,22.0,7956.0,3,31078.0
8468,40,4.0,4443.0,2,38710.0
8469,48,21.0,2441.0,2,63817.0
8470,35,8.0,6571.0,3,23869.0
8471,31,3.0,7184.0,3,3588.0
8472,44,2.0,3607.0,2,28911.0
8473,25,19.0,3621.0,1,47807.0
8474,40,28.0,1033.0,3,47560.0
8475,13,23.0,4078.0,1,56578.0
8476,4,8.0,3154.0,2,36218.0
8477,46,17.0,1954.0,1,40104.0
8478,14,13.0,4270.0,2,57720.0
8479,13,7.0,4990.0,1,19573.0
8480,27,9.0,4624.0,1,11518.0
8481,6,12.0,4352.0,1,29791.0
8482,17,29.0,8048.0,2,64300.0
8483,36,14.0,5614.0,2,31272.0
8484,40,14.0,6301.0,2,52259.0
8486,35,3.0,6973.0,2,11866.0
8487,17,15.0,4452.0,3,46523.0
8488,41,19.0,1293.0,2,42255.0
8490,13,20.0,7910.0,1,55743.0
8491,2,14.0,6959.0,1,40849.0
8494,26,19.0,5255.0,1,39843.0
8495,22,4.0,3768.0,1,20353.0
8497,43,16.0,3702.0,2,38514.0
8498,3,20.0,5984.0,1,41380.0
8499,35,24.0,2888.0,2,59718.0
8500,12,6.0,7883.0,2,42920.0
8501,24,23.0,4987.0,3,32396.0
8502,5,25.0,2788.0,3,52846.0
8504,39,3.0,8000.0,3,19653.0
8505,39,15.0,11282.0,1,39595.0
8507,41,3.0,3249.0,1,19220.0
8509,12,3.0,10057.0,2,30189.0
8510,13,28.0,3443.0,3,46730.0
8511,10,10.0,2460.0,3,32651.0
8512,33,18.0,4220.0,1,54378.0
8513,40,1.0,2970.0,1,9913.0
8514,16,16.0,3784.0,2,53950.0
8515,45,16.0,3677.0,2,38402.0
8516,35,27.0,6432.0,1,62627.0
8517,3,10.0,2406.0,1,36125.0
8518,5,1.0,5261.0,3,7956.0
8519,26,4.0,3470.0,1,29884.0
8520,11,3.0,6099.0,1,16752.0
8521,7,5.0,6317.0,1,22793.0
8522,10,12.0,6785.0,2,47339.0
8523,42,25.0,6784.0,2,53326.0
8524,34,12.0,3757.0,3,12416.0
8525,3,13.0,4991.0,3,31290.0
8526,8,24.0,7939.0,3,39931.0
8527,31,12.0,5883.0,1,20499.0
8528,11,25.0,6774.0,1,60609.0
8529,45,16.0,2565.0,2,61220.0
8530,7,13.0,6907.0,1,43598.0
8531,45,5.0,1227.0,1,6635.0
8533,6,4.0,3201.0,3,10466.0
8534,41,21.0,5851.0,1,37652.0
8535,32,15.0,6193.0,2,48305.0
8536,20,12.0,3371.0,2,40021.0
8537,34,19.0,1150.0,3,32093.0
8538,50,21.0,6906.0,2,66905.0
8539,16,28.0,6175.0,3,64938.0
8540,25,19.0,5855.0,3,34951.0
8541,12,21.0,8853.0,3,41788.0
8542,7,11.0,5300.0,3,23264.0
8543,39,21.0,3016.0,3,44062.0
8544,17,6.0,7657.0,2,38439.0
8545,45,9.0,4185.0,1,19752.0
8546,11,1.0,4789.0,3,9043.0
8548,23,26.0,3335.0,1,35953.0
8549,27,14.0,4156.0,1,22516.0
8550,46,6.0,8041.0,3,17918.0
8552,38,22.0,7139.0,3,35886.0
8555,20,11.0,8411.0,1,48588.0
8556,25,3.0,2952.0,2,27419.0
8557,15,10.0,5157.0,1,30129.0
8558,49,6.0,6287.0,2,27976.0
8559,29,6.0,3791.0,3,35399.0
8560,8,20.0,8765.0,1,54657.0
8561,37,21.0,5043.0,1,34423.0
8563,33,26.0,5157.0,3,55293.0
8564,22,26.0,3527.0,3,49161.0
8565,50,24.0,5041.0,2,66635.0
8567,5,23.0,3441.0,1,39722.0
8568,39,26.0,6594.0,2,60378.0
8569,18,6.0,1615.0,2,29907.0
8570,38,23.0,8525.0,2,48919.0
8571,37,28.0,5460.0,1,63661.0
8573,31,14.0,6924.0,3,27682.0
8574,10,5.0,2313.0,2,22920.0
8575,15,23.0,5141.0,3,43272.0
8576,42,17.0,1409.0,3,33184.0
8577,48,2.0,3192.0,2,35514.0
8578,44,9.0,4726.0,3,32522.0
8579,18,12.0,3589.0,1,19534.0
8580,23,19.0,4047.0,2,56343.0
8581,33,22.0,3665.0,1,58231.0
8583,38,9.0,5237.0,3,20990.0
8584,35,21.0,6246.0,1,42529.0
8585,34,16.0,4896.0,1,43298.0
8586,28,20.0,5674.0,2,57412.0
8587,2,11.0,889.0,2,47007.0
8589,13,15.0,3556.0,3,42944.0
8590,41,18.0,7291.0,3,43807.0
8591,16,19.0,7369.0,2,66158.0
8592,5,16.0,1403.0,2,39163.0
8593,28,15.0,5112.0,2,62266.0
8594,39,5.0,5810.0,3,11593.0
8595,45,11.0,5219.0,2,35588.0
8597,24,29.0,4128.0,3,46799.0
8598,27,18.0,3572.0,1,58793.0
8600,45,4.0,5795.0,3,20594.0
8601,27,17.0,5370.0,2,30880.0
8602,26,4.0,1797.0,3,25292.0
8603,7,16.0,4486.0,2,37204.0
8604,42,23.0,4888.0,3,43046.0
8606,38,14.0,1512.0,3,29606.0
8607,5,12.0,2808.0,1,45587.0
8608,23,3.0,8597.0,2,21763.0
8609,28,10.0,3405.0,2,30534.0
8610,34,8.0,1296.0,3,19432.0
8611,15,6.0,3603.0,1,37582.0
8612,32,22.0,3412.0,3,36483.0
8613,26,14.0,6302.0,2,38879.0
8614,48,17.0,6277.0,2,52160.0
8615,31,21.0,3061.0,3,39023.0
8616,19,19.0,4242.0,3,26643.0
8617,9,16.0,6073.0,3,29805.0
8618,29,15.0,6140.0,2,27732.0
8619,39,26.0,2930.0,3,46039.0
8621,3,1.0,9232.0,2,53575.0
8622,29,24.0,4480.0,3,50132.0
8623,11,23.0,7986.0,1,53426.0
8624,33,23.0,5457.0,2,64135.0
8626,11,10.0,6250.0,3,23578.0
8627,27,14.0,5341.0,2,50326.0
8628,33,10.0,5318.0,2,29495.0
8630,39,20.0,4666.0,3,59804.0
8631,31,29.0,3955.0,3,36865.0
8632,38,11.0,4344.0,3,30302.0
8633,46,22.0,4260.0,2,48223.0
8634,2,16.0,5324.0,2,55168.0
8636,36,9.0,4724.0,3,41075.0
8637,11,15.0,6909.0,3,50042.0
8640,1,9.0,10046.0,3,34007.0
8641,35,4.0,2597.0,1,29966.0
8642,35,21.0,4157.0,2,59549.0
8643,31,7.0,1371.0,3,22562.0
8644,28,22.0,5456.0,1,37038.0
8645,39,26.0,5033.0,3,52245.0
8646,1,8.0,5251.0,1,24035.0
8647,25,24.0,3176.0,3,50377.0
8648,43,8.0,3476.0,1,23835.0
8649,38,19.0,5108.0,1,47058.0
8650,20,15.0,2194.0,2,50416.0
8651,3,16.0,6763.0,2,55760.0
8653,18,22.0,4698.0,3,65946.0
8654,44,23.0,4128.0,1,50341.0
8655,10,9.0,3999.0,3,28016.0
8656,5,26.0,1788.0,3,46020.0
8657,9,26.0,4911.0,3,36846.0
8658,2,12.0,2583.0,3,32895.0
8660,38,4.0,3481.0,1,27672.0
8661,31,5.0,4899.0,3,9770.0
8663,50,1.0,6824.0,3,14637.0
8664,12,28.0,7192.0,3,53236.0
8665,36,6.0,3895.0,2,29254.0
8666,21,15.0,10602.0,2,53670.0
8667,49,4.0,6521.0,3,30514.0
8668,47,21.0,4483.0,1,49664.0
8669,6,11.0,4018.0,2,51444.0
8670,48,5.0,3437.0,1,18571.0
8672,3,24.0,4780.0,3,47255.0
8673,10,15.0,4912.0,3,26984.0
8674,5,18.0,2191.0,3,36268.0
8675,46,20.0,7709.0,3,56845.0
8676,26,28.0,6573.0,3,69701.0
8678,45,5.0,5735.0,2,35144.0
8679,26,1.0,7093.0,3,4983.0
8682,26,14.0,1416.0,3,42376.0
8683,8,5.0,3056.0,3,18604.0
8685,15,27.0,4300.0,2,49121.0
8686,16,24.0,4961.0,2,73873.0
8687,1,25.0,6403.0,3,41879.0
8688,16,29.0,4922.0,2,54837.0
8689,37,28.0,2957.0,2,61677.0
8690,3,16.0,3006.0,1,36353.0
8691,47,22.0,6602.0,3,46991.0
8693,13,12.0,6672.0,3,21012.0
8694,16,20.0,6174.0,2,54955.0
8695,43,18.0,5120.0,1,58271.0
8696,21,2.0,5026.0,2,16495.0
8697,2,23.0,5193.0,3,48363.0
8698,27,21.0,4272.0,2,44377.0
8699,38,23.0,4295.0,3,38819.0
8700,26,13.0,6003.0,2,55626.0
8701,38,27.0,7881.0,2,46471.0
8704,11,16.0,6385.0,3,14013.0
8705,8,21.0,5871.0,2,56390.0
8706,8,18.0,2983.0,2,45096.0
8707,33,8.0,3576.0,2,28675.0
8708,7,3.0,6222.0,3,20892.0
8709,38,17.0,5501.0,2,40644.0
8710,21,29.0,2416.0,2,71130.0
8711,8,18.0,3275.0,1,47892.0
8714,8,23.0,5542.0,3,51665.0
8715,46,6.0,2951.0,3,31885.0
8718,29,23.0,6952.0,2,72602.0
8719,48,26.0,11119.0,3,53381.0
8720,9,13.0,6557.0,3,47974.0
8721,15,8.0,3912.0,1,32222.0
8722,30,19.0,3999.0,3,36440.0
8723,26,6.0,2752.0,1,12386.0
8724,10,29.0,7156.0,3,53181.0
8726,16,15.0,1381.0,2,28523.0
8728,20,27.0,1485.0,1,35543.0
8729,45,17.0,6524.0,2,40309.0
8730,37,1.0,2996.0,1,7784.0
8731,22,7.0,6667.0,3,18126.0
8732,7,29.0,3883.0,2,70139.0
8733,23,27.0,6584.0,1,62784.0
8734,41,13.0,4485.0,3,41922.0
8735,40,3.0,6899.0,1,36051.0
8736,29,19.0,3415.0,3,48084.0
8737,16,15.0,3530.0,1,31529.0
8739,28,11.0,6667.0,1,26210.0
8740,48,22.0,2835.0,2,57774.0
8742,31,3.0,4500.0,3,1677.0
8743,14,6.0,5798.0,1,38157.0
8744,33,3.0,4207.0,3,29946.0
8746,27,9.0,3504.0,1,31510.0
8747,24,28.0,6978.0,1,50433.0
8748,13,19.0,6513.0,1,42918.0
8749,26,28.0,3854.0,2,59766.0
8751,49,13.0,2816.0,3,28654.0
8752,43,29.0,5323.0,1,39604.0
8753,28,6.0,3420.0,2,26506.0
8754,28,11.0,5626.0,3,66156.0
8759,42,6.0,7386.0,2,27269.0
8760,7,6.0,5568.0,2,43134.0
8761,42,17.0,1872.0,2,48491.0
8763,41,15.0,7376.0,2,56973.0
8764,27,9.0,4380.0,1,21730.0
8765,46,21.0,3054.0,2,45194.0
8767,25,24.0,2838.0,2,45199.0
8768,9,7.0,4547.0,1,41716.0
8769,27,7.0,3769.0,1,38676.0
8770,1,21.0,6305.0,1,52012.0
8771,23,1.0,5962.0,2,20447.0
8772,10,25.0,3209.0,3,34389.0
8773,42,27.0,3600.0,1,27652.0
8774,25,25.0,5277.0,1,67881.0
8775,3,8.0,5436.0,1,16654.0
8776,6,5.0,4542.0,1,24674.0
8777,6,19.0,4385.0,1,43997.0
8778,2,8.0,2542.0,3,2308.0
8779,18,17.0,8700.0,2,46415.0
8780,23,19.0,6276.0,3,27190.0
8781,2,12.0,5011.0,2,49939.0
8782,12,27.0,6952.0,3,59433.0
8784,37,15.0,3371.0,1,26769.0
8785,20,4.0,5691.0,2,32432.0
8786,39,23.0,5278.0,2,69793.0
8787,24,12.0,8363.0,1,19874.0
8788,48,27.0,3525.0,1,74446.0
8789,20,13.0,3074.0,2,39521.0
8790,1,14.0,9202.0,2,47173.0
8791,1,5.0,7369.0,1,39421.0
8793,1,16.0,3632.0,1,35854.0
8794,45,7.0,5835.0,2,26033.0
8795,30,15.0,2418.0,2,38663.0
8796,41,13.0,3973.0,2,35616.0
8797,47,26.0,2673.0,1,33481.0
8798,3,16.0,3493.0,1,15991.0
8799,46,12.0,2617.0,3,22777.0
8800,11,7.0,6391.0,2,21802.0
8801,24,16.0,8574.0,2,57385.0
8802,22,23.0,6952.0,1,47854.0
8803,44,23.0,6498.0,2,43741.0
8804,45,27.0,4327.0,3,64209.0
8805,26,13.0,5384.0,1,29543.0
8806,13,29.0,2855.0,2,70934.0
8807,1,23.0,2401.0,1,62862.0
8808,24,3.0,2094.0,1,15836.0
8811,24,3.0,6593.0,2,26835.0
8813,36,18.0,5587.0,1,40728.0
8814,16,14.0,7283.0,2,48529.0
8815,40,18.0,4696.0,1,42320.0
8816,16,19.0,3513.0,1,37612.0
8817,17,14.0,4166.0,3,23984.0
8818,15,20.0,7861.0,3,34762.0
8819,16,6.0,4860.0,3,4931.0
8821,34,8.0,3664.0,2,32277.0
8823,1,26.0,2189.0,3,44828.0
8824,15,7.0,7144.0,2,46989.0
8826,4,18.0,3199.0,1,53011.0
8827,43,18.0,4282.0,3,33402.0
8828,5,15.0,5970.0,1,32165.0
8830,13,22.0,5684.0,2,70631.0
8831,10,19.0,6798.0,3,27393.0
8832,11,22.0,4132.0,3,32294.0
8833,18,21.0,1276.0,1,44778.0
8834,34,21.0,4459.0,3,36978.0
8836,41,8.0,2509.0,2,26331.0
8837,42,21.0,6173.0,3,41729.0
8838,50,11.0,6251.0,1,12973.0
8839,23,18.0,5436.0,3,48670.0
8841,39,13.0,5270.0,2,68593.0
8842,3,9.0,3699.0,1,25285.0
8843,12,9.0,6369.0,2,35721.0
8845,49,7.0,4495.0,2,23355.0
8846,26,9.0,4662.0,1,33808.0
8847,33,22.0,11534.0,1,48141.0
8848,37,1.0,2960.0,3,5741.0
8849,48,2.0,4059.0,1,29098.0
8850,15,4.0,1795.0,2,10238.0
8851,2,14.0,5508.0,1,33448.0
8853,7,2.0,4541.0,2,28013.0
8854,32,8.0,3715.0,3,14409.0
8855,4,18.0,4878.0,1,37712.0
8856,20,19.0,7069.0,3,57647.0
8857,50,14.0,7762.0,3,37204.0
8858,36,20.0,2905.0,1,34533.0
8860,28,10.0,4796.0,1,29293.0
8861,13,17.0,7885.0,2,59227.0
8862,1,8.0,9590.0,3,22632.0
8863,35,28.0,8641.0,2,60834.0
8864,48,14.0,3027.0,1,16736.0
8865,30,21.0,3317.0,1,55677.0
8868,16,5.0,3461.0,1,26757.0
8869,19,16.0,2274.0,1,48186.0
8870,1,8.0,5279.0,2,19392.0
8871,5,10.0,4175.0,2,39173.0
8872,22,27.0,5780.0,3,32016.0
8873,24,8.0,5380.0,3,17363.0
8874,43,9.0,2568.0,3,23853.0
8875,45,18.0,3364.0,3,31171.0
8876,37,3.0,6889.0,3,32635.0
8877,36,17.0,7065.0,3,33241.0
8878,36,20.0,4257.0,3,30703.0
8879,4,15.0,5352.0,3,32101.0
8880,36,21.0,2918.0,2,43475.0
8881,18,27.0,4892.0,1,45648.0
8882,50,17.0,7210.0,1,50632.0
8883,16,8.0,8336.0,3,33571.0
8884,41,2.0,4748.0,1,18369.0
8885,18,17.0,4371.0,3,40099.0
8886,22,18.0,2127.0,2,69585.0
8887,2,29.0,3803.0,3,50958.0
8888,21,5.0,4863.0,2,22721.0
8889,36,9.0,4651.0,2,42578.0
8890,44,9.0,3865.0,2,44944.0
8891,39,2.0,7374.0,3,23236.0
8893,39,19.0,4668.0,3,47183.0
8894,29,23.0,6367.0,2,64793.0
8895,26,27.0,4947.0,2,70816.0
8896,21,3.0,8104.0,1,25090.0
8897,17,17.0,3410.0,3,17334.0
8898,16,14.0,5656.0,1,18339.0
8899,31,14.0,748.0,2,31065.0
8900,9,14.0,4216.0,1,42570.0
8901,31,6.0,5303.0,2,28865.0
8902,14,3.0,4357.0,1,19347.0
8903,49,1.0,2789.0,1,29364.0
8904,37,16.0,3611.0,3,42725.0
8905,2,29.0,2987.0,3,29160.0
8906,48,4.0,4761.0,1,27110.0
8907,46,29.0,6570.0,1,59317.0
8908,14,1.0,4306.0,3,3386.0
8909,33,17.0,8617.0,2,49118.0
8910,35,28.0,5457.0,2,63230.0
8911,39,18.0,902.0,2,34605.0
8912,47,26.0,5666.0,2,65978.0
8915,41,27.0,4966.0,1,34210.0
8916,19,18.0,4493.0,1,43507.0
8917,37,27.0,9145.0,2,70728.0
8919,16,16.0,4311.0,2,35339.0
8922,29,8.0,798.0,2,27865.0
8924,14,22.0,4084.0,1,67440.0
8925,12,16.0,4727.0,1,40361.0
8926,35,12.0,7517.0,1,36927.0
8927,5,11.0,5608.0,2,40770.0
8928,17,20.0,3759.0,2,49084.0
8929,42,19.0,5787.0,1,51320.0
8930,32,1.0,4151.0,1,12894.0
8931,10,27.0,4392.0,3,54012.0
8932,43,3.0,6514.0,3,29717.0
8933,17,12.0,3716.0,1,38420.0
8934,5,9.0,6123.0,3,10661.0
8935,45,21.0,4539.0,1,31809.0
8936,42,29.0,3984.0,3,64219.0
8937,9,22.0,3991.0,1,45071.0
8938,49,5.0,3772.0,2,33125.0
8939,33,1.0,5178.0,1,7723.0
8940,36,10.0,4450.0,2,44720.0
8941,36,17.0,7739.0,1,60569.0
8942,18,4.0,3225.0,2,30096.0
8943,9,15.0,6086.0,3,38847.0
8944,29,19.0,7286.0,2,66783.0
8945,50,27.0,8460.0,3,69069.0
8946,14,8.0,3376.0,1,17908.0
8947,25,28.0,7048.0,3,56774.0
8948,15,28.0,5411.0,3,64080.0
8950,42,15.0,3710.0,1,31231.0
8951,29,27.0,4767.0,2,57611.0
8953,29,15.0,4098.0,1,32570.0
8954,4,8.0,5082.0,3,18279.0
8955,18,26.0,9989.0,2,71110.0
8957,49,10.0,4297.0,3,39029.0
8958,44,18.0,4416.0,3,31486.0
8961,11,11.0,4634.0,1,42779.0
8962,14,22.0,2781.0,3,27290.0
8963,3,3.0,4905.0,3,17997.0
8964,50,15.0,-50.0,3,34405.0
8966,38,15.0,4299.0,2,32852.0
8967,45,6.0,6320.0,2,30277.0
8968,42,1.0,8222.0,3,32022.0
8969,18,14.0,5802.0,3,26865.0
8970,20,16.0,6068.0,3,28819.0
8972,25,21.0,6676.0,1,39186.0
8973,38,17.0,5426.0,1,33489.0
8974,13,26.0,5745.0,3,41874.0
8975,4,8.0,1872.0,3,11348.0
8976,14,18.0,5525.0,3,29259.0
8977,33,16.0,5046.0,1,34225.0
8979,37,10.0,4314.0,1,17239.0
8980,8,10.0,2332.0,1,20395.0
8982,34,26.0,5469.0,3,48374.0
8983,44,28.0,5138.0,2,58482.0
8984,5,12.0,5460.0,3,48121.0
8985,5,20.0,2507.0,3,42837.0
8986,31,17.0,8526.0,2,62064.0
8987,45,14.0,6886.0,3,33894.0
8989,42,3.0,7969.0,3,4443.0
8991,33,12.0,4435.0,3,18382.0
8992,3,20.0,5547.0,1,42723.0
8993,30,18.0,8053.0,3,54279.0
8994,50,12.0,3211.0,3,47562.0
8995,12,2.0,8029.0,1,28969.0
8996,29,2.0,2295.0,1,13856.0
8997,3,27.0,6066.0,3,61553.0
8998,26,17.0,7020.0,2,65947.0
8999,30,10.0,6288.0,3,36795.0
9000,9,18.0,7095.0,1,41339.0
9001,26,22.0,4744.0,3,40724.0
9002,2,19.0,2453.0,3,28879.0
9003,3,26.0,7100.0,1,52227.0
9004,46,21.0,8697.0,2,50464.0
9005,4,1.0,4670.0,2,24591.0
9006,25,24.0,6363.0,1,50858.0
9007,13,29.0,3347.0,1,47541.0
9008,39,4.0,3196.0,3,40410.0
9009,44,25.0,5214.0,1,54632.0
9010,35,4.0,3544.0,1,31759.0
9011,23,2.0,5192.0,3,24159.0
9012,9,19.0,11060.0,3,61777.0
9013,2,21.0,3588.0,3,30300.0
9014,41,12.0,5683.0,2,37093.0
9015,44,10.0,1483.0,2,18045.0
9016,31,13.0,6046.0,1,18160.0
9017,44,29.0,3589.0,3,41273.0
9018,47,22.0,5585.0,1,45949.0
9019,2,23.0,5531.0,1,47983.0
9020,32,20.0,5278.0,2,85972.0
9021,18,23.0,3105.0,2,62016.0
9022,13,15.0,4432.0,1,45748.0
9023,46,26.0,5471.0,3,49797.0
9024,5,3.0,4514.0,2,14983.0
9025,42,23.0,7806.0,2,63711.0
9026,44,20.0,5082.0,2,37923.0
9027,10,29.0,3014.0,1,54106.0
9029,25,8.0,106.0,3,11212.0
9030,34,25.0,8923.0,2,66567.0
9031,37,7.0,1558.0,1,15726.0
9032,30,24.0,6792.0,1,40378.0
9033,7,8.0,6481.0,1,32063.0
9034,6,18.0,2738.0,1,49636.0
9035,3,9.0,6118.0,3,33814.0
9036,13,6.0,3621.0,1,19484.0
9037,3,27.0,4669.0,2,42477.0
9038,26,4.0,5940.0,3,16635.0
9041,43,26.0,5820.0,3,66465.0
9042,49,5.0,4583.0,2,10576.0
9045,49,7.0,2309.0,2,47029.0
9047,2,20.0,3821.0,3,34804.0
9048,11,10.0,5820.0,3,26336.0
9049,39,26.0,3141.0,1,44689.0
9050,34,4.0,7378.0,1,2005.0
9051,26,6.0,5403.0,2,30902.0
9052,18,24.0,5728.0,1,55493.0
9053,21,14.0,4336.0,3,39726.0
9055,40,1.0,6063.0,1,31122.0
9056,46,17.0,3555.0,1,36664.0
9059,30,27.0,4840.0,2,64906.0
9060,50,7.0,243.0,1,19788.0
9061,43,9.0,4327.0,1,42532.0
9062,30,11.0,7016.0,3,10122.0
9063,8,3.0,5063.0,1,18974.0
9064,34,26.0,7398.0,3,31573.0
9066,9,21.0,7306.0,3,41813.0
9067,20,3.0,2316.0,3,6093.0
9068,40,15.0,6199.0,2,68248.0
9069,25,21.0,4783.0,2,52792.0
9070,19,10.0,7709.0,3,37518.0
9071,5,1.0,4175.0,2,25356.0
9072,11,14.0,2894.0,2,31299.0
9073,15,27.0,6013.0,1,37684.0
9074,8,20.0,8294.0,2,42997.0
9075,19,6.0,5472.0,3,21656.0
9076,23,2.0,4915.0,3,27903.0
9077,27,29.0,2570.0,3,41419.0
9079,32,8.0,4896.0,1,24099.0
9080,26,1.0,6401.0,2,15972.0
9081,27,29.0,5394.0,3,56361.0
9082,19,4.0,9080.0,1,39178.0
9083,50,27.0,3885.0,3,47853.0
9084,42,4.0,3958.0,2,37461.0
9085,29,29.0,7026.0,1,62207.0
9086,39,5.0,7075.0,2,36263.0
9087,41,28.0,7139.0,1,49680.0
9090,37,9.0,2305.0,2,38957.0
9091,19,23.0,4678.0,2,71967.0
9092,33,13.0,5553.0,1,51981.0
9093,47,18.0,5554.0,2,41020.0
9095,23,25.0,2801.0,3,37687.0
9098,32,15.0,4535.0,3,39905.0
9099,12,2.0,7064.0,3,7126.0
9100,8,16.0,6878.0,3,27414.0
9101,5,20.0,1643.0,3,36484.0
9102,42,22.0,4792.0,1,47683.0
9103,28,5.0,7677.0,3,19970.0
9104,5,27.0,1819.0,3,32063.0
9105,49,22.0,2098.0,3,59669.0
9106,26,19.0,6253.0,3,59481.0
9107,5,5.0,7584.0,3,23360.0
9109,15,7.0,4061.0,2,27479.0
9111,28,17.0,4403.0,3,23700.0
9113,43,24.0,4290.0,1,53655.0
9114,23,3.0,7621.0,3,16881.0
9115,33,13.0,2411.0,1,46670.0
9116,43,7.0,4495.0,1,8863.0
9118,50,24.0,3447.0,2,38756.0
9119,30,3.0,5815.0,3,15598.0
9122,13,18.0,5197.0,2,64811.0
9125,26,23.0,5324.0,1,54618.0
9126,48,7.0,1196.0,2,49488.0
9127,1,9.0,507.0,1,21903.0
9128,49,5.0,4693.0,1,28122.0
9129,38,20.0,5757.0,1,63060.0
9130,2,8.0,5176.0,1,15907.0
9131,49,14.0,1757.0,2,40254.0
9132,6,4.0,7207.0,2,37513.0
9133,46,20.0,5207.0,2,45578.0
9134,50,28.0,6941.0,3,43545.0
9135,38,14.0,3722.0,1,54277.0
9136,42,12.0,5530.0,3,19303.0
9137,24,2.0,6040.0,2,24167.0
9138,18,13.0,7009.0,2,47266.0
9139,27,1.0,6839.0,3,16258.0
9142,28,28.0,3953.0,1,45144.0
9143,10,25.0,5285.0,1,46190.0
9144,17,9.0,2124.0,2,42152.0
9145,29,28.0,1820.0,3,57520.0
9146,6,26.0,9771.0,1,66998.0
9148,22,21.0,7331.0,1,45397.0
9149,6,23.0,5968.0,1,36196.0
9150,26,13.0,6550.0,2,41181.0
9155,22,16.0,4969.0,3,10316.0
9156,23,11.0,6191.0,3,10415.0
9158,7,20.0,3894.0,1,30097.0
9160,50,28.0,3325.0,1,64921.0
9162,13,9.0,6926.0,2,26799.0
9163,21,15.0,8823.0,2,50749.0
9166,9,10.0,9156.0,2,39841.0
9167,15,20.0,6010.0,3,34237.0
9168,2,24.0,5792.0,3,57197.0
9169,25,13.0,5387.0,3,14195.0
9170,13,17.0,4131.0,1,48174.0
9171,34,7.0,6519.0,2,30410.0
9172,34,28.0,7301.0,1,42969.0
9174,38,13.0,10119.0,1,53946.0
9175,3,28.0,8249.0,3,51587.0
9177,6,15.0,6124.0,1,36962.0
9178,48,4.0,4913.0,2,24207.0
9179,49,28.0,5665.0,2,61148.0
9182,18,21.0,2861.0,3,46362.0
9183,39,11.0,9380.0,1,18714.0
9184,9,24.0,3013.0,3,56914.0
9185,12,4.0,6104.0,2,21433.0
9188,11,20.0,5922.0,1,36668.0
9189,30,27.0,5195.0,2,76009.0
9190,4,10.0,5258.0,3,16264.0
9191,5,13.0,4263.0,2,57098.0
9193,27,29.0,6326.0,2,61065.0
9194,28,26.0,3291.0,3,34648.0
9195,29,21.0,3700.0,3,50111.0
9196,18,29.0,3724.0,1,45068.0
9197,12,23.0,4337.0,1,46638.0
9199,41,18.0,2190.0,2,53387.0
9200,2,21.0,6086.0,2,54340.0
9203,16,10.0,7750.0,2,22390.0
9204,48,9.0,3235.0,3,23683.0
9205,24,12.0,1549.0,3,11272.0
9206,35,29.0,6570.0,3,44983.0
9207,22,19.0,1506.0,1,43388.0
9208,36,1.0,4726.0,2,17784.0
9209,11,18.0,5556.0,3,48017.0
9210,46,14.0,9121.0,3,40361.0
9211,29,22.0,3906.0,1,39149.0
9212,35,21.0,4053.0,1,42489.0
9213,48,1.0,6322.0,1,5521.0
9215,31,11.0,4313.0,1,45631.0
9217,41,28.0,3525.0,2,66704.0
9218,43,15.0,5893.0,3,35448.0
9219,16,4.0,1812.0,2,14949.0
9220,10,15.0,10815.0,3,26067.0
9221,49,22.0,6442.0,2,40070.0
9222,32,22.0,2796.0,3,45845.0
9224,24,14.0,2893.0,3,21058.0
9225,23,22.0,3362.0,3,61332.0
9228,31,9.0,4797.0,3,796.0
9230,26,7.0,3772.0,1,6532.0
9231,29,23.0,3903.0,1,39422.0
9232,3,11.0,5177.0,1,25232.0
9234,25,2.0,600.0,1,15980.0
9235,48,2.0,3150.0,1,24297.0
9236,1,6.0,2785.0,1,20096.0
9237,3,23.0,6794.0,1,53169.0
9239,18,29.0,1002.0,1,47321.0
9240,9,20.0,3263.0,2,61649.0
9241,38,14.0,7349.0,3,57135.0
9242,23,28.0,3801.0,3,68182.0
9243,21,3.0,3641.0,1,33706.0
9244,1,7.0,4659.0,1,31508.0
9247,42,29.0,7046.0,2,68323.0
9248,6,23.0,4714.0,3,41295.0
9249,44,5.0,6348.0,3,10944.0
9251,28,26.0,2413.0,2,55683.0
9252,45,4.0,8570.0,2,33478.0
9255,3,16.0,4777.0,2,60977.0
9256,12,16.0,6230.0,2,50933.0
9257,39,2.0,5360.0,3,25635.0
9258,12,18.0,5214.0,2,45115.0
9259,2,1.0,6011.0,3,8825.0
