tienda_id,empleados,publicidad,ubicacion,ventas
10,17.0,4129.0,urbana,55725.0
31,2.0,7607.0,,11522.0
6,3.0,5563.0,suburbana,3161.0
1,11.0,8285.0,urbana,46945.0
7,18.0,4841.0,suburbana,46297.0
27,27.0,4416.0,urbana,42561.0
21,3.0,6976.0,suburbana,35288.0
28,26.0,5503.0,rural,
16,15.0,6115.0,suburbana,30676.0
46,11.0,,urbana,40074.0
23,11.0,7342.0,suburbana,12664.0
20,28.0,6964.0,urbana,74613.0
38,28.0,7703.0,rural,44699.0
25,25.0,2280.0,suburbana,45764.0
28,20.0,2674.0,rural,36040.0
5,28.0,3506.0,suburbana,
21,25.0,4521.0,suburbana,55790.0
18,11.0,2334.0,rural,19771.0
47,19.0,6274.0,rural,32626.0
6,28.0,,suburbana,57552.0
29,1.0,7511.0,suburbana,16653.0
19,27.0,9197.0,suburbana,55439.0
33,,3811.0,rural,15608.0
1,10.0,3465.0,urbana,35067.0
45,10.0,6494.0,rural,9542.0
3,14.0,5193.0,suburbana,34578.0
42,2.0,5739.0,suburbana,17373.0
21,,7658.0,rural,18457.0
35,2.0,4456.0,suburbana,6530.0
41,18.0,2868.0,suburbana,31295.0
40,13.0,2539.0,suburbana,47923.0
3,19.0,,suburbana,34809.0
25,5.0,4296.0,suburbana,26028.0
45,,6729.0,urbana,47414.0
38,2.0,7784.0,rural,-4683.0
45,11.0,7777.0,rural,26682.0
20,26.0,3597.0,rural,53005.0
44,,3393.0,urbana,46377.0
45,6.0,1373.0,urbana,10136.0
34,23.0,5006.0,rural,21172.0
21,28.0,6769.0,rural,63951.0
48,10.0,3586.0,rural,22726.0
23,22.0,2039.0,suburbana,50702.0
6,23.0,8771.0,urbana,63833.0
13,17.0,3589.0,urbana,
49,22.0,4775.0,suburbana,44261.0
23,11.0,4067.0,urbana,22783.0
9,19.0,2333.0,rural,44824.0
17,,6803.0,urbana,54135.0
2,24.0,1502.0,suburbana,54607.0
19,4.0,7248.0,rural,29705.0
19,26.0,5536.0,urbana,59865.0
7,24.0,4462.0,rural,37155.0
42,26.0,4496.0,,61538.0
42,14.0,5908.0,rural,43402.0
20,27.0,3714.0,suburbana,
9,20.0,5353.0,suburbana,44489.0
17,4.0,3223.0,urbana,36628.0
27,28.0,,urbana,65637.0
47,14.0,6233.0,rural,41717.0
2,26.0,9874.0,suburbana,41548.0
36,4.0,6132.0,rural,26778.0
19,6.0,4905.0,suburbana,16681.0
17,9.0,,,
5,21.0,4269.0,rural,36647.0
39,12.0,4206.0,rural,17975.0
18,29.0,5397.0,urbana,66176.0
7,26.0,227.0,suburbana,33982.0
17,8.0,-120.0,urbana,30672.0
39,24.0,5902.0,urbana,54972.0
36,4.0,,rural,34560.0
40,27.0,3028.0,suburbana,54660.0
45,26.0,2973.0,urbana,63660.0
4,25.0,3884.0,rural,43326.0
38,25.0,4163.0,suburbana,63305.0
25,5.0,7846.0,suburbana,28629.0
5,6.0,2859.0,urbana,46418.0
30,5.0,6527.0,rural,28264.0
12,19.0,6180.0,urbana,49592.0
4,27.0,4581.0,suburbana,61460.0
24,8.0,6529.0,urbana,45364.0
29,9.0,,rural,
9,15.0,,suburbana,38503.0
4,4.0,3813.0,rural,615.0
24,25.0,5775.0,rural,46827.0
14,9.0,3804.0,suburbana,27654.0
5,7.0,6221.0,rural,21186.0
18,8.0,7325.0,rural,34333.0
42,15.0,4945.0,,25023.0
19,19.0,3788.0,suburbana,42891.0
12,15.0,3560.0,rural,29652.0
18,5.0,4271.0,urbana,37752.0
17,19.0,4131.0,urbana,69906.0
30,7.0,,rural,27107.0
24,6.0,3827.0,urbana,37623.0
11,27.0,4648.0,urbana,54020.0
35,19.0,6559.0,suburbana,28311.0
23,25.0,4340.0,rural,48529.0
17,28.0,4111.0,suburbana,53423.0
1,17.0,6742.0,rural,40496.0
15,10.0,7320.0,urbana,34726.0
32,19.0,,suburbana,56590.0
9,11.0,8321.0,suburbana,21195.0
15,15.0,5331.0,urbana,44804.0
28,10.0,6752.0,urbana,36488.0
24,11.0,8910.0,rural,39604.0
35,23.0,3742.0,rural,40182.0
22,3.0,3957.0,,21885.0
27,,6598.0,urbana,30585.0
19,18.0,4678.0,suburbana,32852.0
45,25.0,,suburbana,49771.0
12,11.0,4301.0,rural,
20,,2170.0,suburbana,70628.0
1,26.0,5049.0,urbana,58414.0
21,29.0,5326.0,urbana,66867.0
49,22.0,7169.0,urbana,60916.0
45,18.0,7360.0,urbana,55619.0
1,25.0,4365.0,rural,56423.0
10,15.0,9215.0,urbana,69084.0
47,7.0,2852.0,urbana,24771.0
32,,2199.0,urbana,41145.0
39,21.0,2515.0,,51867.0
22,23.0,2657.0,rural,44929.0
18,20.0,6516.0,rural,51316.0
48,29.0,8364.0,suburbana,76467.0
46,10.0,8446.0,rural,35503.0
32,13.0,1230.0,rural,28637.0
27,15.0,6713.0,rural,43133.0
28,23.0,8054.0,suburbana,42529.0
18,18.0,6995.0,urbana,
39,23.0,3733.0,suburbana,
49,4.0,5336.0,urbana,41906.0
29,20.0,3096.0,rural,34520.0
18,17.0,6494.0,urbana,48791.0
44,28.0,2072.0,suburbana,33833.0
8,3.0,6370.0,urbana,53479.0
31,,3579.0,urbana,52063.0
34,21.0,5726.0,rural,13668.0
7,2.0,4493.0,urbana,28265.0
36,4.0,4279.0,urbana,
18,1.0,6893.0,rural,9714.0
38,15.0,8052.0,suburbana,29839.0
9,25.0,3270.0,,54094.0
9,1.0,5373.0,urbana,33629.0
46,6.0,2827.0,rural,21522.0
8,7.0,4078.0,rural,11120.0
35,19.0,,urbana,45249.0
18,12.0,2481.0,suburbana,26480.0
5,1.0,,rural,8049.0
14,7.0,5206.0,suburbana,30918.0
28,19.0,3906.0,rural,32676.0
30,13.0,4883.0,urbana,33906.0
4,26.0,7392.0,urbana,69145.0
39,12.0,7055.0,rural,52410.0
20,12.0,6116.0,rural,20024.0
25,,3661.0,rural,33833.0
28,13.0,,urbana,42466.0
12,28.0,2818.0,rural,56817.0
2,14.0,4825.0,urbana,50517.0
43,22.0,,rural,42382.0
14,12.0,7326.0,urbana,39499.0
22,20.0,,rural,58964.0
31,,6665.0,suburbana,44771.0
23,27.0,6254.0,suburbana,72855.0
48,6.0,4518.0,urbana,39643.0
20,27.0,6492.0,rural,49759.0
38,10.0,7452.0,suburbana,34949.0
4,20.0,6701.0,rural,58427.0
15,29.0,2892.0,rural,55952.0
24,24.0,4443.0,rural,27371.0
25,,5799.0,suburbana,42162.0
1,2.0,3393.0,,40683.0
7,7.0,8115.0,suburbana,
31,9.0,5626.0,urbana,24573.0
12,25.0,4092.0,suburbana,54642.0
42,12.0,3967.0,rural,36427.0
5,5.0,3609.0,rural,15546.0
44,,6411.0,rural,15438.0
50,22.0,6649.0,suburbana,53918.0
42,15.0,3672.0,suburbana,27173.0
38,8.0,7938.0,urbana,43050.0
12,1.0,4226.0,suburbana,5024.0
39,18.0,3406.0,urbana,48697.0
18,13.0,5954.0,suburbana,28498.0
2,29.0,2600.0,rural,59333.0
10,,2269.0,suburbana,
15,5.0,3093.0,rural,20648.0
30,18.0,3429.0,,42562.0
44,16.0,6499.0,urbana,53558.0
17,26.0,2407.0,suburbana,71013.0
4,10.0,5737.0,rural,37832.0
7,,6683.0,suburbana,11730.0
41,1.0,7889.0,urbana,22469.0
31,23.0,4016.0,urbana,55626.0
39,8.0,4174.0,urbana,32915.0
34,5.0,9072.0,urbana,26487.0
6,,,suburbana,25031.0
50,24.0,4450.0,,58949.0
38,17.0,7293.0,suburbana,43509.0
45,7.0,5494.0,suburbana,7801.0
34,17.0,5032.0,suburbana,23797.0
44,28.0,9966.0,urbana,64560.0
15,6.0,7149.0,urbana,40798.0
14,29.0,8773.0,suburbana,65298.0
6,22.0,2875.0,suburbana,55375.0
50,15.0,8595.0,suburbana,32368.0
37,5.0,4687.0,rural,23106.0
50,15.0,4661.0,rural,46531.0
32,18.0,5779.0,urbana,60889.0
3,18.0,6024.0,rural,23895.0
3,25.0,7110.0,suburbana,64266.0
22,21.0,6766.0,suburbana,50175.0
22,21.0,3693.0,urbana,58995.0
10,,3007.0,urbana,81861.0
3,6.0,4617.0,rural,20159.0
12,2.0,4973.0,suburbana,23290.0
29,27.0,5178.0,urbana,65580.0
48,17.0,7733.0,urbana,49253.0
17,21.0,5368.0,rural,44440.0
7,4.0,10274.0,urbana,29847.0
13,12.0,7891.0,rural,30767.0
2,19.0,4397.0,suburbana,39000.0
4,2.0,1448.0,rural,-11625.0
10,26.0,9776.0,urbana,61903.0
39,2.0,4435.0,rural,21103.0
24,14.0,6857.0,rural,36683.0
17,15.0,3665.0,suburbana,33089.0
6,20.0,8197.0,rural,42543.0
19,2.0,6695.0,urbana,20301.0
5,4.0,2825.0,urbana,21281.0
32,19.0,1090.0,suburbana,39438.0
10,9.0,5377.0,suburbana,25643.0
9,7.0,5994.0,suburbana,17759.0
27,13.0,6525.0,urbana,44053.0
13,27.0,3444.0,rural,37128.0
19,12.0,3712.0,urbana,56711.0
21,3.0,1220.0,,34431.0
24,13.0,,suburbana,10899.0
38,15.0,1737.0,suburbana,42275.0
4,14.0,3574.0,rural,25130.0
24,24.0,5656.0,rural,40057.0
35,9.0,5627.0,rural,30531.0
3,13.0,3651.0,rural,25990.0
4,23.0,5544.0,urbana,55063.0
37,22.0,7956.0,rural,31078.0
40,4.0,4443.0,urbana,38710.0
48,21.0,2441.0,urbana,63817.0
35,8.0,6571.0,rural,23869.0
31,3.0,7184.0,rural,3588.0
44,2.0,3607.0,urbana,28911.0
25,19.0,3621.0,suburbana,47807.0
40,28.0,1033.0,rural,47560.0
13,23.0,4078.0,suburbana,56578.0
4,8.0,3154.0,urbana,36218.0
46,17.0,1954.0,suburbana,40104.0
14,13.0,4270.0,urbana,57720.0
13,7.0,4990.0,suburbana,19573.0
27,9.0,4624.0,suburbana,11518.0
6,12.0,4352.0,suburbana,29791.0
17,29.0,8048.0,urbana,64300.0
36,14.0,5614.0,urbana,31272.0
40,14.0,6301.0,urbana,52259.0
49,15.0,,rural,34405.0
35,3.0,6973.0,urbana,11866.0
17,15.0,4452.0,rural,46523.0
41,19.0,1293.0,urbana,42255.0
2,24.0,4257.0,,38246.0
13,20.0,7910.0,suburbana,55743.0
2,14.0,6959.0,suburbana,40849.0
28,,4265.0,urbana,46330.0
43,5.0,4841.0,rural,-5427.0
26,19.0,5255.0,suburbana,39843.0
22,4.0,3768.0,suburbana,20353.0
47,14.0,3887.0,,42125.0
43,16.0,3702.0,urbana,38514.0
3,20.0,5984.0,suburbana,41380.0
35,24.0,2888.0,urbana,59718.0
12,6.0,7883.0,urbana,42920.0
24,23.0,4987.0,rural,32396.0
5,25.0,2788.0,rural,52846.0
20,6.0,7052.0,,18740.0
39,3.0,8000.0,rural,19653.0
39,15.0,11282.0,suburbana,39595.0
13,,7741.0,suburbana,62442.0
41,3.0,3249.0,suburbana,19220.0
45,11.0,5420.0,urbana,
12,3.0,10057.0,urbana,30189.0
13,28.0,3443.0,rural,46730.0
10,10.0,2460.0,rural,32651.0
33,18.0,4220.0,suburbana,54378.0
40,1.0,2970.0,suburbana,9913.0
16,16.0,3784.0,urbana,53950.0
45,16.0,3677.0,urbana,38402.0
35,27.0,6432.0,suburbana,62627.0
3,10.0,2406.0,suburbana,36125.0
5,1.0,5261.0,rural,7956.0
26,4.0,3470.0,suburbana,29884.0
11,3.0,6099.0,suburbana,16752.0
7,5.0,6317.0,suburbana,22793.0
10,12.0,6785.0,urbana,47339.0
42,25.0,6784.0,urbana,53326.0
34,12.0,3757.0,rural,12416.0
3,13.0,4991.0,rural,31290.0
8,24.0,7939.0,rural,39931.0
31,12.0,5883.0,suburbana,20499.0
11,25.0,6774.0,suburbana,60609.0
45,16.0,2565.0,urbana,61220.0
7,13.0,6907.0,suburbana,43598.0
45,5.0,1227.0,suburbana,6635.0
2,,1941.0,urbana,
6,4.0,3201.0,rural,10466.0
41,21.0,5851.0,suburbana,37652.0
32,15.0,6193.0,urbana,48305.0
20,12.0,3371.0,urbana,40021.0
34,19.0,1150.0,rural,32093.0
50,21.0,6906.0,urbana,66905.0
16,28.0,6175.0,rural,64938.0
25,19.0,5855.0,rural,34951.0
12,21.0,8853.0,rural,41788.0
7,11.0,5300.0,rural,23264.0
39,21.0,3016.0,rural,44062.0
17,6.0,7657.0,urbana,38439.0
45,9.0,4185.0,suburbana,19752.0
11,1.0,4789.0,rural,9043.0
6,12.0,3927.0,,11172.0
23,26.0,3335.0,suburbana,35953.0
27,14.0,4156.0,suburbana,22516.0
46,6.0,8041.0,rural,17918.0
6,1.0,,suburbana,19904.0
38,22.0,7139.0,rural,35886.0
2,,1301.0,urbana,22779.0
22,,8201.0,suburbana,54747.0
20,11.0,8411.0,suburbana,48588.0
25,3.0,2952.0,urbana,27419.0
15,10.0,5157.0,suburbana,30129.0
49,6.0,6287.0,urbana,27976.0
29,6.0,3791.0,rural,35399.0
8,20.0,8765.0,suburbana,54657.0
37,21.0,5043.0,suburbana,34423.0
49,2.0,3959.0,urbana,
33,26.0,5157.0,rural,55293.0
22,26.0,3527.0,rural,49161.0
50,24.0,5041.0,urbana,66635.0
47,,4100.0,suburbana,
5,23.0,3441.0,suburbana,39722.0
39,26.0,6594.0,urbana,60378.0
18,6.0,1615.0,urbana,29907.0
38,23.0,8525.0,urbana,48919.0
37,28.0,5460.0,suburbana,63661.0
30,,8694.0,urbana,
31,14.0,6924.0,rural,27682.0
10,5.0,2313.0,urbana,22920.0
15,23.0,5141.0,rural,43272.0
42,17.0,1409.0,rural,33184.0
48,2.0,3192.0,urbana,35514.0
44,9.0,4726.0,rural,32522.0
18,12.0,3589.0,suburbana,19534.0
23,19.0,4047.0,urbana,56343.0
33,22.0,3665.0,suburbana,58231.0
16,7.0,,suburbana,25840.0
38,9.0,5237.0,rural,20990.0
35,21.0,6246.0,suburbana,42529.0
34,16.0,4896.0,suburbana,43298.0
28,20.0,5674.0,urbana,57412.0
2,11.0,889.0,urbana,47007.0
30,12.0,8341.0,suburbana,
13,15.0,3556.0,rural,42944.0
41,18.0,7291.0,rural,43807.0
16,19.0,7369.0,urbana,66158.0
5,16.0,1403.0,urbana,39163.0
28,15.0,5112.0,urbana,62266.0
39,5.0,5810.0,rural,11593.0
45,11.0,5219.0,urbana,35588.0
20,15.0,4998.0,suburbana,
24,29.0,4128.0,rural,46799.0
27,18.0,3572.0,suburbana,58793.0
30,13.0,7116.0,,50411.0
45,4.0,5795.0,rural,20594.0
27,17.0,5370.0,urbana,30880.0
26,4.0,1797.0,rural,25292.0
7,16.0,4486.0,urbana,37204.0
42,23.0,4888.0,rural,43046.0
47,15.0,6681.0,rural,
38,14.0,1512.0,rural,29606.0
5,12.0,2808.0,suburbana,45587.0
23,3.0,8597.0,urbana,21763.0
28,10.0,3405.0,urbana,30534.0
34,8.0,1296.0,rural,19432.0
15,6.0,3603.0,suburbana,37582.0
32,22.0,3412.0,rural,36483.0
26,14.0,6302.0,urbana,38879.0
48,17.0,6277.0,urbana,52160.0
31,21.0,3061.0,rural,39023.0
19,19.0,4242.0,rural,26643.0
9,16.0,6073.0,rural,29805.0
29,15.0,6140.0,urbana,27732.0
39,26.0,2930.0,rural,46039.0
4,,3151.0,rural,17561.0
3,1.0,9232.0,urbana,53575.0
29,24.0,4480.0,rural,50132.0
11,23.0,7986.0,suburbana,53426.0
33,23.0,5457.0,urbana,64135.0
38,12.0,7190.0,rural,
11,10.0,6250.0,rural,23578.0
27,14.0,5341.0,urbana,50326.0
33,10.0,5318.0,urbana,29495.0
21,10.0,2518.0,,33845.0
39,20.0,4666.0,rural,59804.0
31,29.0,3955.0,rural,36865.0
38,11.0,4344.0,rural,30302.0
46,22.0,4260.0,urbana,48223.0
2,16.0,5324.0,urbana,55168.0
27,29.0,,urbana,71909.0
36,9.0,4724.0,rural,41075.0
11,15.0,6909.0,rural,50042.0
47,,4169.0,urbana,29854.0
18,19.0,5173.0,,50280.0
1,9.0,10046.0,rural,34007.0
35,4.0,2597.0,suburbana,29966.0
35,21.0,4157.0,urbana,59549.0
31,7.0,1371.0,rural,22562.0
28,22.0,5456.0,suburbana,37038.0
39,26.0,5033.0,rural,52245.0
1,8.0,5251.0,suburbana,24035.0
25,24.0,3176.0,rural,50377.0
43,8.0,3476.0,suburbana,23835.0
38,19.0,5108.0,suburbana,47058.0
20,15.0,2194.0,urbana,50416.0
3,16.0,6763.0,urbana,55760.0
2,26.0,2218.0,,43336.0
18,22.0,4698.0,rural,65946.0
44,23.0,4128.0,suburbana,50341.0
10,9.0,3999.0,rural,28016.0
5,26.0,1788.0,rural,46020.0
9,26.0,4911.0,rural,36846.0
2,12.0,2583.0,rural,32895.0
34,,5280.0,urbana,50907.0
38,4.0,3481.0,suburbana,27672.0
31,5.0,4899.0,rural,9770.0
10,8.0,1377.0,,29778.0
50,1.0,6824.0,rural,14637.0
12,28.0,7192.0,rural,53236.0
36,6.0,3895.0,urbana,29254.0
21,15.0,10602.0,urbana,53670.0
49,4.0,6521.0,rural,30514.0
47,21.0,4483.0,suburbana,49664.0
6,11.0,4018.0,urbana,51444.0
48,5.0,3437.0,suburbana,18571.0
49,18.0,3818.0,,35599.0
3,24.0,4780.0,rural,47255.0
10,15.0,4912.0,rural,26984.0
5,18.0,2191.0,rural,36268.0
46,20.0,7709.0,rural,56845.0
26,28.0,6573.0,rural,69701.0
21,13.0,8694.0,suburbana,
45,5.0,5735.0,urbana,35144.0
26,1.0,7093.0,rural,4983.0
38,,2499.0,urbana,79468.0
44,18.0,6204.0,suburbana,
26,14.0,1416.0,rural,42376.0
8,5.0,3056.0,rural,18604.0
5,,10013.0,urbana,
15,27.0,4300.0,urbana,49121.0
16,24.0,4961.0,urbana,73873.0
1,25.0,6403.0,rural,41879.0
16,29.0,4922.0,urbana,54837.0
37,28.0,2957.0,urbana,61677.0
3,16.0,3006.0,suburbana,36353.0
47,22.0,6602.0,rural,46991.0
31,21.0,5596.0,rural,
13,12.0,6672.0,rural,21012.0
16,20.0,6174.0,urbana,54955.0
43,18.0,5120.0,suburbana,58271.0
21,2.0,5026.0,urbana,16495.0
2,23.0,5193.0,rural,48363.0
27,21.0,4272.0,urbana,44377.0
38,23.0,4295.0,rural,38819.0
26,13.0,6003.0,urbana,55626.0
38,27.0,7881.0,urbana,46471.0
46,17.0,,rural,52799.0
25,17.0,,urbana,40385.0
11,16.0,6385.0,rural,14013.0
8,21.0,5871.0,urbana,56390.0
8,18.0,2983.0,urbana,45096.0
33,8.0,3576.0,urbana,28675.0
7,3.0,6222.0,rural,20892.0
38,17.0,5501.0,urbana,40644.0
21,29.0,2416.0,urbana,71130.0
8,18.0,3275.0,suburbana,47892.0
21,26.0,3520.0,suburbana,
20,26.0,3349.0,,56943.0
8,23.0,5542.0,rural,51665.0
46,6.0,2951.0,rural,31885.0
31,28.0,,rural,
50,8.0,2029.0,urbana,
29,23.0,6952.0,urbana,72602.0
48,26.0,11119.0,rural,53381.0
9,13.0,6557.0,rural,47974.0
15,8.0,3912.0,suburbana,32222.0
30,19.0,3999.0,rural,36440.0
26,6.0,2752.0,suburbana,12386.0
10,29.0,7156.0,rural,53181.0
29,,5326.0,rural,53133.0
16,15.0,1381.0,urbana,28523.0
36,,2093.0,rural,17623.0
20,27.0,1485.0,suburbana,35543.0
45,17.0,6524.0,urbana,40309.0
37,1.0,2996.0,suburbana,7784.0
22,7.0,6667.0,rural,18126.0
7,29.0,3883.0,urbana,70139.0
23,27.0,6584.0,suburbana,62784.0
41,13.0,4485.0,rural,41922.0
40,3.0,6899.0,suburbana,36051.0
29,19.0,3415.0,rural,48084.0
16,15.0,3530.0,suburbana,31529.0
38,5.0,,rural,18109.0
28,11.0,6667.0,suburbana,26210.0
48,22.0,2835.0,urbana,57774.0
38,18.0,,rural,33469.0
31,3.0,4500.0,rural,1677.0
14,6.0,5798.0,suburbana,38157.0
33,3.0,4207.0,rural,29946.0
9,5.0,6155.0,urbana,
27,9.0,3504.0,suburbana,31510.0
24,28.0,6978.0,suburbana,50433.0
13,19.0,6513.0,suburbana,42918.0
26,28.0,3854.0,urbana,59766.0
29,27.0,6441.0,urbana,
49,13.0,2816.0,rural,28654.0
43,29.0,5323.0,suburbana,39604.0
28,6.0,3420.0,urbana,26506.0
28,11.0,5626.0,rural,66156.0
8,21.0,4660.0,,39816.0
23,,3481.0,urbana,50481.0
29,27.0,,urbana,64866.0
5,14.0,4567.0,,27857.0
42,6.0,7386.0,urbana,27269.0
7,6.0,5568.0,urbana,43134.0
42,17.0,1872.0,urbana,48491.0
36,11.0,,suburbana,23891.0
41,15.0,7376.0,urbana,56973.0
27,9.0,4380.0,suburbana,21730.0
46,21.0,3054.0,urbana,45194.0
2,17.0,,suburbana,48173.0
25,24.0,2838.0,urbana,45199.0
9,7.0,4547.0,suburbana,41716.0
27,7.0,3769.0,suburbana,38676.0
1,21.0,6305.0,suburbana,52012.0
23,1.0,5962.0,urbana,20447.0
10,25.0,3209.0,rural,34389.0
42,27.0,3600.0,suburbana,27652.0
25,25.0,5277.0,suburbana,67881.0
3,8.0,5436.0,suburbana,16654.0
6,5.0,4542.0,suburbana,24674.0
6,19.0,4385.0,suburbana,43997.0
2,8.0,2542.0,rural,2308.0
18,17.0,8700.0,urbana,46415.0
23,19.0,6276.0,rural,27190.0
2,12.0,5011.0,urbana,49939.0
12,27.0,6952.0,rural,59433.0
22,23.0,4591.0,,55732.0
37,15.0,3371.0,suburbana,26769.0
20,4.0,5691.0,urbana,32432.0
39,23.0,5278.0,urbana,69793.0
24,12.0,8363.0,suburbana,19874.0
48,27.0,3525.0,suburbana,74446.0
20,13.0,3074.0,urbana,39521.0
1,14.0,9202.0,urbana,47173.0
1,5.0,7369.0,suburbana,39421.0
17,22.0,6273.0,,42460.0
1,16.0,3632.0,suburbana,35854.0
45,7.0,5835.0,urbana,26033.0
30,15.0,2418.0,urbana,38663.0
41,13.0,3973.0,urbana,35616.0
47,26.0,2673.0,suburbana,33481.0
3,16.0,3493.0,suburbana,15991.0
46,12.0,2617.0,rural,22777.0
11,7.0,6391.0,urbana,21802.0
24,16.0,8574.0,urbana,57385.0
22,23.0,6952.0,suburbana,47854.0
44,23.0,6498.0,urbana,43741.0
45,27.0,4327.0,rural,64209.0
26,13.0,5384.0,suburbana,29543.0
13,29.0,2855.0,urbana,70934.0
1,23.0,2401.0,suburbana,62862.0
24,3.0,2094.0,suburbana,15836.0
10,15.0,2559.0,,
35,,6374.0,suburbana,71480.0
24,3.0,6593.0,urbana,26835.0
28,7.0,3196.0,,28788.0
36,18.0,5587.0,suburbana,40728.0
16,14.0,7283.0,urbana,48529.0
40,18.0,4696.0,suburbana,42320.0
16,19.0,3513.0,suburbana,37612.0
17,14.0,4166.0,rural,23984.0
15,20.0,7861.0,rural,34762.0
16,6.0,4860.0,rural,4931.0
15,29.0,9271.0,,51450.0
34,8.0,3664.0,urbana,32277.0
11,,3987.0,suburbana,56264.0
1,26.0,2189.0,rural,44828.0
15,7.0,7144.0,urbana,46989.0
26,20.0,5188.0,,49474.0
4,18.0,3199.0,suburbana,53011.0
43,18.0,4282.0,rural,33402.0
5,15.0,5970.0,suburbana,32165.0
35,20.0,,suburbana,29002.0
13,22.0,5684.0,urbana,70631.0
10,19.0,6798.0,rural,27393.0
11,22.0,4132.0,rural,32294.0
18,21.0,1276.0,suburbana,44778.0
34,21.0,4459.0,rural,36978.0
39,2.0,,suburbana,30666.0
41,8.0,2509.0,urbana,26331.0
42,21.0,6173.0,rural,41729.0
50,11.0,6251.0,suburbana,12973.0
23,18.0,5436.0,rural,48670.0
7,,,rural,26048.0
39,13.0,5270.0,urbana,68593.0
3,9.0,3699.0,suburbana,25285.0
12,9.0,6369.0,urbana,35721.0
7,17.0,4124.0,,48482.0
49,7.0,4495.0,urbana,23355.0
26,9.0,4662.0,suburbana,33808.0
33,22.0,11534.0,suburbana,48141.0
37,1.0,2960.0,rural,5741.0
48,2.0,4059.0,suburbana,29098.0
15,4.0,1795.0,urbana,10238.0
2,14.0,5508.0,suburbana,33448.0
41,4.0,8462.0,,16675.0
7,2.0,4541.0,urbana,28013.0
32,8.0,3715.0,rural,14409.0
4,18.0,4878.0,suburbana,37712.0
20,19.0,7069.0,rural,57647.0
50,14.0,7762.0,rural,37204.0
36,20.0,2905.0,suburbana,34533.0
32,,6316.0,rural,54074.0
28,10.0,4796.0,suburbana,29293.0
13,17.0,7885.0,urbana,59227.0
1,8.0,9590.0,rural,22632.0
35,28.0,8641.0,urbana,60834.0
48,14.0,3027.0,suburbana,16736.0
30,21.0,3317.0,suburbana,55677.0
36,23.0,,rural,53051.0
25,8.0,4792.0,rural,
16,5.0,3461.0,suburbana,26757.0
19,16.0,2274.0,suburbana,48186.0
1,8.0,5279.0,urbana,19392.0
5,10.0,4175.0,urbana,39173.0
22,27.0,5780.0,rural,32016.0
24,8.0,5380.0,rural,17363.0
43,9.0,2568.0,rural,23853.0
45,18.0,3364.0,rural,31171.0
37,3.0,6889.0,rural,32635.0
36,17.0,7065.0,rural,33241.0
36,20.0,4257.0,rural,30703.0
4,15.0,5352.0,rural,32101.0
36,21.0,2918.0,urbana,43475.0
18,27.0,4892.0,suburbana,45648.0
50,17.0,7210.0,suburbana,50632.0
16,8.0,8336.0,rural,33571.0
41,2.0,4748.0,suburbana,18369.0
18,17.0,4371.0,rural,40099.0
22,18.0,2127.0,urbana,69585.0
2,29.0,3803.0,rural,50958.0
21,5.0,4863.0,urbana,22721.0
36,9.0,4651.0,urbana,42578.0
44,9.0,3865.0,urbana,44944.0
39,2.0,7374.0,rural,23236.0
47,2.0,5828.0,,39104.0
39,19.0,4668.0,rural,47183.0
29,23.0,6367.0,urbana,64793.0
26,27.0,4947.0,urbana,70816.0
21,3.0,8104.0,suburbana,25090.0
17,17.0,3410.0,rural,17334.0
16,14.0,5656.0,suburbana,18339.0
31,14.0,748.0,urbana,31065.0
9,14.0,4216.0,suburbana,42570.0
31,6.0,5303.0,urbana,28865.0
14,3.0,4357.0,suburbana,19347.0
49,1.0,2789.0,suburbana,29364.0
37,16.0,3611.0,rural,42725.0
2,29.0,2987.0,rural,29160.0
48,4.0,4761.0,suburbana,27110.0
46,29.0,6570.0,suburbana,59317.0
14,1.0,4306.0,rural,3386.0
33,17.0,8617.0,urbana,49118.0
35,28.0,5457.0,urbana,63230.0
39,18.0,902.0,urbana,34605.0
47,26.0,5666.0,urbana,65978.0
20,8.0,4899.0,suburbana,
2,2.0,,urbana,39362.0
41,27.0,4966.0,suburbana,34210.0
19,18.0,4493.0,suburbana,43507.0
37,27.0,9145.0,urbana,70728.0
18,27.0,,urbana,51181.0
16,16.0,4311.0,urbana,35339.0
4,26.0,5531.0,rural,
12,10.0,4201.0,suburbana,
29,8.0,798.0,urbana,27865.0
7,12.0,5808.0,,33671.0
14,22.0,4084.0,suburbana,67440.0
12,16.0,4727.0,suburbana,40361.0
35,12.0,7517.0,suburbana,36927.0
5,11.0,5608.0,urbana,40770.0
17,20.0,3759.0,urbana,49084.0
42,19.0,5787.0,suburbana,51320.0
32,1.0,4151.0,suburbana,12894.0
10,27.0,4392.0,rural,54012.0
43,3.0,6514.0,rural,29717.0
17,12.0,3716.0,suburbana,38420.0
5,9.0,6123.0,rural,10661.0
45,21.0,4539.0,suburbana,31809.0
42,29.0,3984.0,rural,64219.0
9,22.0,3991.0,suburbana,45071.0
49,5.0,3772.0,urbana,33125.0
33,1.0,5178.0,suburbana,7723.0
36,10.0,4450.0,urbana,44720.0
36,17.0,7739.0,suburbana,60569.0
18,4.0,3225.0,urbana,30096.0
9,15.0,6086.0,rural,38847.0
29,19.0,7286.0,urbana,66783.0
50,27.0,8460.0,rural,69069.0
14,8.0,3376.0,suburbana,17908.0
